	0
215	بر روی لبه سمت چپ دستگاه، جک 3.5 میلی متری هدفون در آخر بر روی ضلع چهارم یا بالایی دستگاه نیز شکاف قرار گیری کارت حافظه به همراه سیم کارت در مدل‌های سیم کارت خور که البته توسط درپوشی محفوظ گردیده قرار گرفته است.
216	نسبت به قيمتش مناسبه اما باتريش به نظر ضعيف مياد
217	این دوربین فلاش Pop-up هم دارد که بردی برابر 5.3 متر را ارائه می‌دهد.
218	شما می‌توانید کانفیگ‌هایی با پردازنده‌ها‌ی Corei3، Corei5 یا Corei7 را انتخاب کنید.
219	کیبورد تاچ پدG585 همانند اکثر نوت‌بوک های لنوو، از کیبورد جزیره ای انحصاری این کمپانی به نام AccuType استفاده می‌کند.
220	در زیر صفحه نمایش هم کلید کنترلی خازنی وجود دارند.
221	در انتخاب مموري دقت کنيد.
222	با سلام خدمت همه دوستان گرامي.
223	در چهار گوشه صفحه، چهار پوشه وجود دارند که می‌توانید در هر کدام از آن‌ها چهار برنامه قرار دهید.
224	هنوز گرافيک سي پي يو بهتري مخصوص دستگاه هاي قابل حمل معرفي نشده.
225	اگه با اين بودجه ميخواين گوشي بخري من samsung galaxy fit رو پيشنها ميکنم.
226	"Easy Mode بر روی پیچ تنظیم با نشانه‌ی ""قلب"" مشخص شده است."
227	در قسمت جلوی دوربین دکمه بزرگ Mode قرار گرفته که تقریبا همه عملکردهای دوربین را می توانید با آن در دست بگیرید.
228	در ضمن حافظه داخلی 96 گیگابایتی را هم باید به آن اضافه کنید.
229	علاوه بر دوربین، بلندگوی گوشی لوگوی Beats Audio نیز در این قسمت قابل مشاهده هستند.
230	ممنون از همه
231	در زیر دوربین نیز درب جایگاه باتری-کارت حافظه قرار گرفته است.
232	اساسا چنین دوربین هایی برای عکاسی در مود اتوماتیک ساخته شده اند.
233	طراحی ساخت با دیدن این تبلت در همان نگاه اول به اختلاف ظاهر آن با تبلت های اندرویدی موجود در بازار که اکثرا بسیار شبیه به یکدیگر طراحی شده‌اند خواهید شد.
234	البته نه از آن چرخنده‌هایی که با یک تک لولا در قسمت سمت چپ بتوانند به هر سو چرخش کنند، بلکه فقط می‌تواند به سمت بالا پایین بچرخد تا به راحتی از ارتفاع بالای سر پایین‌تر هم بتوانید بدون کوچک‌ترین زحمتی با آن عکاسی کنید.
235	البته به هر حال اندروید iOS کجا S40 کجا!
236	کانن LiDE 110 اولین از سری LiDE اسکنرهای کانن می باشد که پس از آن نیز LiDE 210 LiDE700F موجود می باشند.
237	شرایط سختی که معمولا ماجراجویان ورزشکاران در آن‌ها قرار می‌گیرند البته نیاز به ثبت لحظات پر مخاطره‌ی خود را نیز دارند.
238	اما وجود دوربین بر روی تبلت بیشتر در جهت انجام مکالمات تصویری می‌باشد.
239	در بنچمارک ها تست‌های انجام شده، iPod Touch نسل پنجم، توانست امتیازی نزدیک به iPhone 4S کسب نمود.
240	میکروفون های استریو نیز جای خود را به میکروفون مونو داده.
241	از قسمت بالا هم که به دوربین بنگریم، به طرز شگفت آوری شاهد حذف شدن پیچ تنظیم مودهای عکاسی از روی بدنه هستیم.
242	(در مقايسه با xperia note one
243	هواوی برای تبلت خود از چیپ K3V2 استفاده نموده است که ساخت‌های سیلیکون می‌باشد در تعدادی از گوشی‌های هواوی نیز استفاده شده است.
244	جک 3.5 میلی متری هدفون نیز در لبه بالایی گوشی تعبیه شده است.
245	ابعاد دقیقا آن نیز 104 59 33 میلی متر است که تا حدودی از F770 هم باریک‌تر هم کوچک‌تر می‌باشد.
246	به هر حال کمپانی HTC همواره بر روی جنس بدنه گوشی‌های خود وسواس زیادی به خرج می‌داده که در مورد این گوشی نیز همان رویه را ادامه داده است.
247	موفق باشيد.
248	لازم به ذکر است که سری G580 دارای Wi-Fi با استاندارد 802.11 b/g/n بوده از بلوتوث نسخه 3.0 نیز پشتیبانی می‌کند.
249	اما متأسفانه دوربین دوم جهت انجام مکالمات تصویری بر روی این گوشی قرار داده نشده است که البته قابل چشم پوشیست.
250	درآينده نزديک هم احتمال اينکه آپديت نرم افزاري براش بياد تا عکاسي با فرمت RAW هم بتونه بگيره زياده.
251	نسل ششم آیپاد نانو در سال 2011 وارد بازار شد.
252	همچنین درایور Linux هم بر روی سایت HP برای دانلود وجود دارد.
253	همون psp go بهترين انتخابه هم از نظر دانلود بازي هاش هم هزينه اش
254	طراحی ساخت بدنه خارجی E1-531 کاملا از پلاستیک براق مشکی ساخته شده ولی هنگامی که دستگاه را باز می‌کنید، با ترکیبی از رنگ‌های نقره ای مشکی مواجه خواهید شد به طوری که استراحتگاه مچ دست کاملا نقره ای بوده ولی کیبورد قسمت‌های بالاتر، مشکی مات هستند.
255	این قابلیت به کاربر امکان می‌دهد که بتواند با تعدادی از مخاطبین مورد نظر را انتخاب کرده با آن‌ها تصاویر اطلاعات خود را به اشتراک بگذارید.
256	اما بوسیله پایه ای که در زیر دوربین قرار می گیرد توانایی چرخش دارد، می توانید جهت فیلم برداری دوربین را تغییر دهید حتی به جای مناظر روبرو از چهره خود فیلم برداری کنید.
257	دوم این که از نوع BSI-CMOS می‌باشد.
258	تبلت مذکور از تمام فرمت‌های کتاب الکترونیکی پشتیبانی می‌کند.
259	اپل در Retina MacBook Pro برای اولین بار به طور کامل از حافظه های خشک (SSD) به جای هارد درایوهای همیشگی استفاده کرده است.
260	هرچند که ممکن است برای لحظاتی تصویر تار سپس دوباره واضح شود.
261	بنابراین باز هم به تحولی دیگر در آن ها نیاز بود.
262	ابعاد وزن دوربین تقریبا همان است دستگیره نیز همانطور کاملا بزرگ می باشد.
263	البته در بین سنسورهای 1/2.3 اینچی نه بعضی سنسورهای بزرگتر که بر روی بعضی از دوربین‌ها به صورت استثناء استفاده شده اند.
264	اگه باطريش خيلي خوب کار کنه حرف نداره
265	این در حالیست که اسکن با رزولوشن 300dpi می تواند در عرض 44 ثانیه صورت گیرد.
266	همچنین مجهز به توانایی فیلم برداری 1080p Full HD هم می‌باشد.
267	این در حالیست که سیستم فوکوس خودکار D600 از نوع 39 نقطه ای است.
