	0
179	اما از اون 49 درصد گوشي android ي شايد 10 درصدشون توانايي اجراي بازي هاي سنگين رو داشته باشن .
180	در خريد اين گوشي شک نکنيد.
181	رابط کاربری HTC Desire SV بسیار شبیه به رابط کاربری گوشی‌های خانواده One کمپانی HTC نظیر HTC One X و HTC One S است.
182	لازم به ذکر است که ایسوس دلیل  اصلی قرار دادن این نوار پلاستیکی را،  بهبود کیفیت Wi-Fi و GPS دستگاه اعلام کرده است.
183	به راستي که يه گوشي عالي هستش ازصفحه نمايش 5 اينچي اش گرفته تا سيستم سخت‌افزاري قوي‌اش ولي حيف که باطريش خيلي ضعيفه.
184	به قياس قيمت و کارايي از آيپد ميني بهتره 7.
185	سخت افزار گلکسی اس 3 از چیپ (Exynos 4 (4412،  پردازنده چهار هسته‌ای قدرتمند Cortex A9 با فرکانس 1.4 گیگاهرتز و پردازشگر گرافیکی Mali-400MP به همراه دو گیگابایت حافظه رم بهره می‌برد که تفاوت سخت‌افزاری آن نسبت به برادر خود یعنی Galaxy S III I9300 همین دو برابر شدن حافظه رم و مدل چیپ آن می‌باشد که این گوشی را به یکی از سریع‌ترین گوشی‌های موجود در بازار تبدیل کرده است.
186	پس بهتر است در این مورد حواستان جمع باشد.
187	"مدتيه که اين دوربين رو از ديجي کالا خريداري کردم
لازم دونستم چندتا نکته رو به اطلاع کساني که قصد خريد اين مدل رو دارند برسونم
اول از هرچيزي توجه داشته باشين که صفحه لمسي اين دوربين مقاومتيه
کابل HDMI  نداره و بايد جداگانه تهيه بشه
با توجه به ژاپني بودن دوربين منوي شروع به زبان ژاپنيه و تمام محتويات دفترچه راهنماي دوربين به زبان ژاپني نوشته شده!"
188	اما از نظر قابلیت عکاسی،  ال‌جی برای این مدل چیزی کم نگذاشته است.
189	شیوه کاملاً نوین تعامل با تلویزیون را تجربه کنید.
190	طراحي زيبا 3.
191	صفحه نمایش 4 اینچی با کیفیت فوق‌العاده در کنار پردازنده قدرتمند به شما این امکان را می‌دهد تا از بهترین تجربه کاری با تمامی برنامه‌ها و بازی‌های سیستم عامل iOS بهره‌مند شوید.
192	اگه کارت حافظه ميخورد يا حداقل حافظه داخليش زياد تر بود رقيب خوبي براي 920 ميشد
193	اين کنترل از نسخه‌ي اوليه‌ي آن که در کنسول XBOX 360 نسخه‌ي Premium وجود داشت، بزرگ ‌تر است و از لحاظ امکانات و قابليت‌ها، از نسخه‌ي قبلي خود کامل‌ تر است و اين مساله استفاده‌ي آن را در کاربردهاي مختلف افزايش مي‌دهد.
194	• کنترل چند رسانه جهاني ـ اين وسيله در شنيدن موسيقي و پخش DVD کاربرد فراواني دارد.
195	2- پيامهاي جديد خود را ميتوانيد با يک لمس افقي از ليست حذف کنيد.3-در صورتي که مايل به پاسخ به تماسي نيستيد ميتوانيد با رد کردن تماس و ارسال همزمان يک پيامک طرف مقابل را از موقعيت خود با اطلاع کنيد .
196	"من اين گوشي رو دو هفته هست که دارم گوشي خيلي خوبي هست فقط چند تا عيب کوچيک داره
1- کليد هاي لمسي پايين صفحه نياز به فشار بيشتري دارند
2-دوربينش توي نور روز خيلي عالي هست ولي وقتي نور کم باشه کيفيتش خيلي مياد پايين
3-باتريش در استفاده معمول که شامل اينترنت و بازي ميشه بيشتر از 24 ساعت دوام نداره
ولي در کل نسبت به قيمتش خيلي خوبه"
197	در قسمت بالای این دوربین نیز فلش بالا جهنده ای قرار گرفته است که خیلی قدرتمند است و بردی در حد 10 متر دارد.
198	دوربين فلاش اتوماتيک نداره حتي آپديت 4 هم نداشت.
199	حيف که سيم کارت نميخوره
200	کلا بسيار گوشي جمع و جور و خوش دستي هست!
201	سنسور تصویر از همان سنسورهای 1/2.3 اینچی کوچک است که بر روی دوربین‌های این رده استفاده می‌شود.
202	اگرچه جنس بدنه Google Nexus 7 از پلاستیک ساخته شده است اما بسیار مقاوم و با کیفیت به نظر می‌رسد و به دلیل شکل کاملا مستطیلی آن،  به راحتی می‌توان با یک دست با آن کار کرد.
203	شما می توانید به صورت دستی به رزولوشن های بالاتر نیز برسید،  البته این خیلی توصیه نمی شود و بیشتر برای اسکن عکس هایی با کیفیت بالا و استفاده در قطع بزرگ به کار می آید.
204	دوربین فیلم‌برداری JVC مدل GZ-MG555 به قابلیت‌های جدیدی برای کاهش نویز تصویر مجهز است.
205	برای مثال شما می‌توانید ابعاد کاشی‌های متحرک (Live Tiles) را تغییر داده و چیدمان آن‌ها را بنا به سلیقه‌ی خود تغییر دهید.
206	2- دوم اينکه در اين گوش وقتي مي خواهيد عکس بگيريد تصاوير نمايش داده شده در صفحه نمايش بسيار زنده و روشن هستند اما وقتي عکس گرفته مي شود ديگر تصوير save شده به آن صورت قبل زنده و روشن نيست.
207	برتری اصلی این پنل نسبت به پنل های TN در کیفیت رنگ‌های عالی و زوایای دید بسیار بالای آن است.
208	شاید چنین آرایش دکمه‌ی فیزیکی در کنار دکمه‌ی لمسی در نگاه اول کمی عجیب به نظر برسد ولی پس از مدتی کار کردن با آن متوجه لذت بخشی چنین طراحی می‌شوید.
209	اين يکي از بهترين هاست.
210	باتشکر از وقتي که گذاشتيد.
211	لذت تماشاي فيلم هاي HD رو از دست نديد7- دوربين ري خيلي با کيفيت هست هم تو عکس و هم تو فيلم از وايلد فاير بالاتره ولي تنظيمات منوي دوربين وايلد فاير کاملتر هست8- کيفيت و بلندي صداي بلند گو هاي ري بالا تر هست9-  ري واقعا گوشي خوبي هست،  هم خوش دسته و هم خوش استيل (البته طلايي رو گرفتم) باريک و سبک که به راحتي تو جيب پيراهن جا ميشه10 - نسخه اندرويد 2.3.4 داره که خيلي عاليه و تغييرات جالبي نسبت به 2.3.3 و 2.2.1 کرده11- پردازنده قوي داره و بازي هاي HD رو به خوبي اجرا ميکنه.
212	با سلام من 2 روزه خريدم خيلي عاليه
213	واحد پردازش گرافيکي اين کنسول،  در فرکانس ۵۰۰ مگاهرتز کار مي‌کند و با استفاده از فن‌آوري ۹۰ نانومتري طراحي شده است.
214	من يه فيلمبردار هستم با دوربين هاي حرفه اي کار کردم اين دوربين بااين کوچيکيش ميتوونه با حرفه اي ها مقابله کنه حرف نداره اگه يه پايه حرفه اي داشته باشيد  واسه خودش غوليه
215	"1-به نسبت قيمتش و در مقايسه با دوربين هاي در اين رده مثل sx40 و fz150  نويز در آن زياد است و عملا بعد از iso 1600 نويز آن شديد ميشود و عکس را خراب ميکند و عکس در حالت عادي خوب است ولي وقتي روي آن زوم کني ميفهمي چقدر نويز دارد
2-در نور کم عملکرد خوبي ندارد
3-باز هم مثل هميشه دستکاري در رنگها که از خصوصيات سوني است و افراد حرفه اي آن را نمي پسندند
4-صفحه نمايش آن گردان نيست
5-قيمتش نسبت به خصوصياتش به نظر من بالاست
6-ايزو بالا و مگاپيکسل بالا آن عملا کارايي ندارد چون حسگر اين قدرت را ندارد که عکس خوبي در ايزو بالا بگيرد و مگاپيکسل آن هم با اين حسگر نميسازد و حتي شايد عکس را خراب کند"
